id,用户名,等级,省籍,文化,文化组,关系数目,演讲数目,邀请人数
35479,鲍德温四世,18级,罗马,罗马,拉丁,几十,几十,极少
35480,StuK87,6级,罗马,罗马,拉丁,几十,几个,极少
35481,chaos；,1级,京兆郡,关中,华夏,2,0,0
35482,菀妆,10级,京兆郡,关中,华夏,64,134,0
35483,小麦之王,9级,亚历山大,托勒密,希腊,几十,极少,极少
35484,阿拉是猫,1级,京兆郡,关中,华夏,0,0,0
35485,LOLZ,1级,京兆郡,关中,华夏,1,0,0
35486,土土,9级,亚历山大,托勒密,希腊,几十,几个,几个
35487,括号号,5级,南郡,荆襄,华夏,几个,几个,极少
35488,疾风烈火,1级,京兆郡,关中,华夏,2,0,0
35489,进击的喵帕斯,3级,京兆郡,关中,华夏,11,1,0
35490,木小心,9级,京兆郡,关中,华夏,418,39,0
35491,快乐的玩耍,21级,京兆郡,关中,华夏,94,5,0
35492,步蝶,12级,阿提卡,爱奥尼亚,希腊,几百,几十,极少
35493,dsdsfffg,10级,京兆郡,关中,华夏,10,0,0
35494,沙场点兵,6级,京兆郡,关中,华夏,60,23,0
35495,傻瓜州,1级,南郡,荆襄,华夏,几个,极少,极少
35496,花月夜夜夜,18级,河南郡,中原,华夏,几十,几个,极少
35497,达浪达浪,19级,罗马,罗马,拉丁,几个,极少,极少
35498,绅士桑,5级,蜀郡,巴蜀,华夏,几十,几个,极少
35499,xuan3er3,2级,河南郡,中原,华夏,几个,几个,极少
35500,烟灰缸,1级,罗马,罗马,拉丁,极少,极少,极少
35501,纯洁小恶魔,2级,京兆郡,关中,华夏,7,1,0
35502,楚子沫,8级,河南郡,中原,华夏,几十,几十,极少
35503,山南道巡察使,1级,京兆郡,关中,华夏,0,0,0
35504,happyt00,2级,京兆郡,关中,华夏,10,0,0
35505,unrealstar,3级,京兆郡,关中,华夏,6,0,0
35506,跳跳糖,1级,蜀郡,巴蜀,华夏,极少,极少,极少
35507,冰力十足,1级,蜀郡,巴蜀,华夏,极少,极少,极少
35508,插画,6级,京兆郡,关中,华夏,33,6,0
35509,荒野大镖客,6级,京兆郡,关中,华夏,19,4,0
35510,刀剑恩仇,6级,京兆郡,关中,华夏,28,5,0
35511,上古神器,6级,京兆郡,关中,华夏,17,5,0
35512,pianzir,6级,京兆郡,关中,华夏,16,9,0
35513,给力兔爷,6级,京兆郡,关中,华夏,37,6,0
35514,大神被注册了,6级,京兆郡,关中,华夏,33,5,0
35515,虚无盐,6级,京兆郡,关中,华夏,23,4,0
35516,倒霉就倒霉,5级,河南郡,中原,华夏,几十,几个,极少
35517,workwork,7级,京兆郡,关中,华夏,38,6,0
35518,极乐鸟,6级,京兆郡,关中,华夏,27,1,0
35519,mofee,18级,罗马,罗马,拉丁,几十,几个,极少
35520,云间月,16级,南郡,荆襄,华夏,几十,几十,几个
35521,小取,7级,河南郡,中原,华夏,几十,几十,极少
35522,柳麟兒,10级,河南郡,中原,华夏,几十,几个,几个
35523,gabin,1级,河南郡,中原,华夏,极少,极少,极少
35524,第6天魔王,3级,亚历山大,托勒密,希腊,几十,几个,极少
35525,星川,5级,蜀郡,巴蜀,华夏,几十,几个,极少
35526,rdwg00,2级,京兆郡,关中,华夏,4,17,0
35527,形单影只,20级,河南郡,中原,华夏,几十,几十,极少
35528,zhina126,1级,河南郡,中原,华夏,极少,极少,极少
35529,卡姆儿,11级,京兆郡,关中,华夏,130,59,0
35530,茶酱,9级,京兆郡,关中,华夏,26,3,0
35531,杯雪释歌,9级,亚历山大,托勒密,希腊,几十,几个,极少
35532,云谁之思,11级,蜀郡,巴蜀,华夏,几十,几个,极少
35533,紧握刀锋,18级,京兆郡,关中,华夏,69,27,0
35534,yj-,3级,亚历山大,托勒密,希腊,几个,几个,极少
35535,司马遹,17级,南郡,荆襄,华夏,几十,几十,几个
35536,某鹿,3级,京兆郡,关中,华夏,15,6,0
35537,zyckxc,3级,亚历山大,托勒密,希腊,几十,极少,极少
35538,油炸西瓜,20级,京兆郡,关中,华夏,40,13,0
35539,TonyShen,1级,河南郡,中原,华夏,极少,极少,极少
35540,周火柴,5级,京兆郡,关中,华夏,9,4,0
35541,Minos_Liu,4级,东克里特,克里特,希腊,几十,几个,极少
35542,客荆州的杜畿,24级,南郡,荆襄,华夏,几百,几百,几十
35543,江湖夜雨,2级,京兆郡,关中,华夏,13,2,0
35544,麦格拉斯,1级,蜀郡,巴蜀,华夏,几个,极少,极少
35545,云坡上,2级,京兆郡,关中,华夏,10,0,0
35546,咕噜咕噜咕噜,4级,河南郡,中原,华夏,极少,极少,极少
35547,狗头狗,2级,京兆郡,关中,华夏,3,2,0
35548,铜钱百文,22级,京兆郡,关中,华夏,81,30,1
35549,吕子衡,7级,南郡,荆襄,华夏,几十,几十,极少
35550,Sacred,10级,南郡,荆襄,华夏,几十,几十,极少
35551,路过一毛钱,1级,河南郡,中原,华夏,极少,几个,极少
35552,莉莉安,9级,京兆郡,关中,华夏,28,7,0
35553,上将潘凤,9级,京兆郡,关中,华夏,30,7,0
35554,⒎冄⒈⒉號,1级,京兆郡,关中,华夏,0,0,0
35555,下雨天,17级,亚历山大,托勒密,希腊,几十,几十,极少
35556,SuriChiang,1级,京兆郡,关中,华夏,0,0,0
35557,张昭,6级,南郡,荆襄,华夏,几十,几十,极少
35558,墨九,6级,南郡,荆襄,华夏,几十,几十,极少
35559,鲁明,2级,京兆郡,关中,华夏,14,2,0
35560,TRON,5级,亚历山大,托勒密,希腊,几十,几十,极少
35561,东林夕召,6级,京兆郡,关中,华夏,21,5,0
35562,hubert-H,21级,亚历山大,托勒密,希腊,几百,几百,几个
35563,糯糯_曾,15级,蜀郡,巴蜀,华夏,几个,几个,极少
35564,wx3565,4级,南阳郡,中原,华夏,1,1,0
35565,骑都尉仲翔,2级,南郡,荆襄,华夏,极少,极少,极少
35566,何诺,16级,罗马,罗马,拉丁,几十,几个,极少
35567,孟德の野望,5级,蜀郡,巴蜀,华夏,几十,几个,极少
35568,在梦中爱你,15级,河南郡,中原,华夏,几十,几百,几个
35569,梳子姑姑,4级,蜀郡,巴蜀,华夏,几十,几个,极少
35570,钟慈恩,7级,南郡,荆襄,华夏,几十,几十,极少
35571,七点的骰子,2级,京兆郡,关中,华夏,0,0,0
35572,黎凡公子,2级,京兆郡,关中,华夏,6,2,0
35573,tnl250,9级,蜀郡,巴蜀,华夏,几十,几十,极少
35574,岑,6级,京兆郡,关中,华夏,30,3,0
35575,⑨,5级,京兆郡,关中,华夏,8,6,0
35576,野山鸡,1级,京兆郡,关中,华夏,1,0,0
35577,旅者,1级,河南郡,中原,华夏,几个,极少,极少
35578,樱如镜丶,5级,京兆郡,关中,华夏,7,0,0
35579,囧陈,16级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
35580,红泥小腰,4级,蜀郡,巴蜀,华夏,几个,极少,极少
35581,笑意,11级,南郡,荆襄,华夏,几十,几十,极少
35582,huossx,5级,亚历山大,托勒密,希腊,几十,几个,极少
35583,sorrysix,3级,河南郡,中原,华夏,几十,几个,极少
35584,文不对题,1级,罗马,罗马,拉丁,极少,极少,极少
35585,君千灵,1级,河南郡,中原,华夏,极少,极少,极少
35586,宴离,14级,南郡,荆襄,华夏,几十,几个,极少
35587,cutefan,1级,亚历山大,托勒密,希腊,极少,极少,极少
35588,撒欢打滚,4级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
35589,白兔,5级,京兆郡,关中,华夏,14,3,0
35590,何悦晗,18级,亚历山大,托勒密,希腊,几十,几十,极少
35591,怪阿姨瓜皮,6级,蜀郡,巴蜀,华夏,几十,几十,极少
35592,jytank,3级,亚历山大,托勒密,希腊,几个,几个,极少
35593,空降兵少校,2级,蜀郡,巴蜀,华夏,几个,几个,极少
35594,柴云烈,6级,蜀郡,巴蜀,华夏,59,33,0
35595,狐狸在卖萌,4级,阿提卡,爱奥尼亚,希腊,几个,极少,极少
35596,魔方离开家,3级,亚历山大,托勒密,希腊,几十,几个,极少
35597,`达维安爵士,1级,京兆郡,关中,华夏,0,0,0
35598,李瑞森,1级,南郡,荆襄,华夏,极少,极少,极少
35599,happboy,16级,东克里特,克里特,希腊,几十,极少,几个
35600,青灯,23级,蜀郡,巴蜀,华夏,几十,几十,极少
35601,BoilIce,2级,京兆郡,关中,华夏,3,1,0
35602,朱瑞祥,10级,亚历山大,托勒密,希腊,几十,几十,极少
35603,Drlolita,5级,罗马,罗马,拉丁,几十,极少,极少
35604,京楚,5级,南阳郡,中原,华夏,11,9,0
35605,挽歌之桑,4级,罗马,罗马,拉丁,几十,几个,极少
35606,梦未央,22级,建平郡,荆襄,华夏,81,67,0
35607,风间琉璃,1级,南阳郡,中原,华夏,0,0,0
35608,二潘,10级,南郡,荆襄,华夏,几十,几个,极少
35609,归楼空,9级,河南郡,中原,华夏,几十,几十,极少
35610,唐申器,5级,罗马,罗马,拉丁,几个,几个,极少
35611,海阔天,6级,蜀郡,巴蜀,华夏,几十,极少,极少
35612,梦境之末,1级,阿提卡,爱奥尼亚,希腊,极少,极少,极少
35613,梦生死,4级,京兆郡,关中,华夏,8,1,0
35614,木木儿,3级,亚历山大,托勒密,希腊,几个,几个,极少
35615,青麒麟,4级,京兆郡,关中,华夏,11,8,0
35616,Kaguya.,18级,东克里特,克里特,希腊,几十,几个,极少
35617,wujiang,1级,罗马,罗马,拉丁,极少,极少,极少
35618,结衣即是正义,1级,蜀郡,巴蜀,华夏,几个,极少,极少
35619,多次元,9级,罗马,罗马,拉丁,几个,极少,极少
35620,StarLover,3级,蜀郡,巴蜀,华夏,几个,极少,极少
35621,执子之手,24级,汉中郡,巴蜀,华夏,几十,几个,极少
35622,尘埃破晓,5级,蜀郡,巴蜀,华夏,几十,几个,极少
35623,qnyy_yrx,1级,京兆郡,关中,华夏,0,0,0
35624,天佑魔穗,1级,河南郡,中原,华夏,几个,几个,极少
35625,五碗面,23级,南郡,荆襄,华夏,170,71,1
35626,天之造化,1级,河南郡,中原,华夏,几个,极少,极少
35627,恋丶曲,13级,京兆郡,关中,华夏,77,144,0
35628,哦逗比,3级,阿提卡,爱奥尼亚,希腊,几个,极少,极少
35629,福州鱼丸,1级,罗马,罗马,拉丁,极少,极少,极少
35630,黑桐夜,13级,蜀郡,巴蜀,华夏,几十,几个,极少
35631,约翰雷曼,15级,京兆郡,关中,华夏,225,50,0
35632,黑版兔子,1级,蜀郡,巴蜀,华夏,极少,极少,极少
35633,木八,6级,京兆郡,关中,华夏,31,15,0
35634,凜冬將至,14级,南郡,荆襄,华夏,几十,几十,极少
35635,纸盘,1级,亚历山大,托勒密,希腊,极少,极少,极少
35636,zeroya,4级,亚历山大,托勒密,希腊,几十,几个,极少
35637,author,7级,京兆郡,关中,华夏,30,35,0
35638,观象山妖怪,21级,河南郡,中原,华夏,几百,几百,几个
35639,逗比的小学生,5级,河南郡,中原,华夏,几十,几个,几个
35640,栾深羽,3级,京兆郡,关中,华夏,20,3,0
35641,enterisgod,1级,罗马,罗马,拉丁,极少,极少,极少
35642,浮生若,7级,河南郡,中原,华夏,几十,几十,极少
35643,陆小迟,2级,京兆郡,关中,华夏,7,1,0
35644,Necroguy,5级,阿提卡,爱奥尼亚,希腊,几十,极少,极少
35645,在心里想你,15级,河南郡,中原,华夏,几十,几百,几个
35646,darksun4993,19级,蜀郡,巴蜀,华夏,几十,几百,极少
35647,梦天涯,1级,河南郡,中原,华夏,几个,极少,极少
35648,隹木,26级,蜀郡,巴蜀,华夏,几百,几十,几百
35649,Nesta,2级,蜀郡,巴蜀,华夏,几个,几个,极少
35650,intofly,10级,罗马,罗马,拉丁,几十,几个,极少
35651,苏樱,4级,蜀郡,巴蜀,华夏,几个,极少,极少
35652,谭王林,6级,蜀郡,巴蜀,华夏,几个,几个,极少
35653,念汝,14级,蜀郡,巴蜀,华夏,几十,几十,极少
35654,淡雅,13级,京兆郡,关中,华夏,63,73,0
35655,某棵竹子,13级,蜀郡,巴蜀,华夏,几十,几十,极少
35656,yeah~,1级,京兆郡,关中,华夏,1,0,0
35657,八九,6级,蜀郡,巴蜀,华夏,几十,几十,极少
35658,存盘的记忆,2级,蜀郡,巴蜀,华夏,几个,几个,极少
35659,持保留态度,10级,蜀郡,巴蜀,华夏,几个,几个,几个
35660,静寂若水,15级,亚历山大,托勒密,希腊,几十,几十,极少
35661,衍贡2,13级,京兆郡,关中,华夏,46,5,0
35662,weilvxing,17级,南郡,荆襄,华夏,几十,几十,极少
35663,mllml,1级,南阳郡,中原,华夏,0,0,0
35664,辛吉德,1级,河南郡,中原,华夏,极少,极少,极少
35665,overdoes.,14级,南郡,荆襄,华夏,几十,几个,极少
35666,からし,1级,南郡,荆襄,华夏,极少,极少,极少
35667,渐破晓,5级,蜀郡,巴蜀,华夏,几十,几个,极少
35668,傲魂伽罗,2级,蜀郡,巴蜀,华夏,几个,极少,极少
35669,s,9级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
35670,sj--,6级,亚历山大,托勒密,希腊,几个,几个,极少
35671,Julious,3级,阿提卡,爱奥尼亚,希腊,几个,几个,极少
35672,好人黄叶,5级,罗马,罗马,拉丁,几个,极少,极少
35673,shjsdezjh,1级,河南郡,中原,华夏,极少,极少,极少
35674,马道长,4级,蜀郡,巴蜀,华夏,几个,极少,极少
35675,LydiaMoon,2级,阿提卡,爱奥尼亚,希腊,几个,极少,极少
35676,小心情人节,4级,京兆郡,关中,华夏,2,0,0
35677,jiaxuan,4级,京兆郡,关中,华夏,20,6,0
35678,麦辣鸡翅,9级,亚历山大,托勒密,希腊,几十,几个,极少
35679,EEVVI,13级,京兆郡,关中,华夏,32,24,0
35680,青稞K,6级,蜀郡,巴蜀,华夏,几十,几个,极少
35681,wasdzxc,7级,阿提卡,爱奥尼亚,希腊,几个,极少,极少
35682,我是沫小沫,7级,南郡,荆襄,华夏,几十,几十,极少
35683,yangzhe22,4级,南郡,荆襄,华夏,几个,极少,极少
35684,熒惑蒼冥,19级,南郡,荆襄,华夏,几十,几百,极少
35685,水无岚,24级,京兆郡,关中,华夏,74,7,0
35686,阿欢欢欢欢欢,8级,南郡,荆襄,华夏,几十,几十,极少
35687,老好人,12级,蜀郡,巴蜀,华夏,几十,几十,极少
35688,打工的观众,4级,南郡,荆襄,华夏,几个,极少,极少
35689,凌羽雪心,2级,阿提卡,爱奥尼亚,希腊,极少,极少,极少
35690,zztry,5级,蜀郡,巴蜀,华夏,几十,几个,极少
35691,yiyidyx,16级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
35692,o(*￣▽￣*)ゞ,8级,南郡,荆襄,华夏,几十,几个,极少
35693,打酱油,7级,京兆郡,关中,华夏,10,1,0
35694,MobiusStrip,7级,亚历山大,托勒密,希腊,几十,几十,极少
35695,asdlovekxy,1级,京兆郡,关中,华夏,0,0,0
35696,KUMA子,7级,汉中郡,巴蜀,华夏,23,7,0
35697,死不休,7级,蜀郡,巴蜀,华夏,几十,几十,极少
35698,文并,1级,京兆郡,关中,华夏,1,0,0
35699,偏瘫超人,11级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
35700,bloodusagi,9级,阿提卡,爱奥尼亚,希腊,几十,极少,极少
35701,谢徵,9级,蜀郡,巴蜀,华夏,几十,几十,极少
35702,小卓,4级,蜀郡,巴蜀,华夏,几个,极少,极少
35703,装纯为谁看,1级,亚历山大,托勒密,希腊,极少,极少,极少
35704,春天喜剧,7级,河南郡,中原,华夏,几十,几十,极少
35705,放学请找我,8级,河南郡,中原,华夏,几十,几个,极少
35706,123ppzx,8级,亚历山大,托勒密,希腊,几十,几十,极少
35707,jjdishere,24级,京兆郡,关中,华夏,493,586,0
35708,君不器,11级,河南郡,中原,华夏,几十,几十,极少
35709,GAY.,13级,罗马,罗马,拉丁,几十,几百,极少
35710,辛西尼娅,6级,罗马,罗马,拉丁,几十,几个,极少
35711,伯爵在城堡,2级,河南郡,中原,华夏,几个,极少,极少
35712,印度阿三,1级,京兆郡,关中,华夏,0,0,0
35713,穹听,1级,京兆郡,关中,华夏,1,0,0
35714,赵西山,4级,蜀郡,巴蜀,华夏,几十,几个,极少
35715,loongzsz,1级,河南郡,中原,华夏,极少,极少,极少
35716,23333XD,8级,南郡,荆襄,华夏,几十,几十,极少
35717,rlss,1级,京兆郡,关中,华夏,1,0,0
35718,str0314,2级,蜀郡,巴蜀,华夏,几个,极少,极少
35719,,,,,,,,
35720,为虫子干杯,1级,河南郡,中原,华夏,极少,极少,极少
35721,clevertree,9级,南郡,荆襄,华夏,几十,几十,极少
35722,扎古2014,5级,南郡,荆襄,华夏,极少,极少,极少
35723,Gmsy,2级,罗马,罗马,拉丁,几个,极少,极少
35724,Fairfax1,1级,罗马,罗马,拉丁,极少,极少,极少
35725,精灵魔法师,8级,京兆郡,关中,华夏,77,17,0
35726,crustal,8级,京兆郡,关中,华夏,23,3,0
35727,清秋,3级,南郡,荆襄,华夏,几十,几个,极少
35728,啊聊的弟弟,2级,阿提卡,爱奥尼亚,希腊,几个,极少,极少
35729,圣Martin大帝,1级,罗马,罗马,拉丁,极少,极少,极少
35730,TTLancelot,2级,蜀郡,巴蜀,华夏,几个,几个,极少
35731,哈欠,5级,京兆郡,关中,华夏,7,1,0
35732,莞尔,1级,河南郡,中原,华夏,极少,极少,极少
35733,武皇,1级,蜀郡,巴蜀,华夏,极少,极少,极少
35734,司空,5级,罗马,罗马,拉丁,极少,极少,极少
35735,浅野未央,1级,河南郡,中原,华夏,极少,极少,极少
35736,执符,7级,南郡,荆襄,华夏,几十,几十,极少
35737,五一得五,13级,南郡,荆襄,华夏,几十,几个,极少
35738,KYouko15,5级,蜀郡,巴蜀,华夏,几个,几个,极少
35739,riye,5级,亚历山大,托勒密,希腊,几个,极少,极少
35740,大力水手3号,5级,亚历山大,托勒密,希腊,几个,极少,极少
35741,momomo,7级,亚历山大,托勒密,希腊,几十,极少,极少
35742,付小佚名,1级,罗马,罗马,拉丁,极少,极少,极少
35743,克隆人,4级,广汉郡,巴蜀,华夏,极少,极少,极少
35744,小基伟,2级,罗马,罗马,拉丁,几个,几个,极少
35745,魔神黄航宇,6级,亚历山大,托勒密,希腊,几十,几个,极少
35746,火华哥子,11级,京兆郡,关中,华夏,50,10,0
35747,洁洁,1级,京兆郡,关中,华夏,1,0,0
35748,打酱油的小二,11级,蜀郡,巴蜀,华夏,几十,几十,极少
35749,非常道,2级,京兆郡,关中,华夏,21,4,0
35750,東辰,1级,河南郡,中原,华夏,极少,极少,极少
35751,卡特琳娜,8级,京兆郡,关中,华夏,37,26,0
35752,钟咛,1级,京兆郡,关中,华夏,4,0,0
35753,原暗,6级,南郡,荆襄,华夏,几个,几个,极少
35754,王之神灵,2级,蜀郡,巴蜀,华夏,极少,极少,极少
35755,彼方の未来,23级,京兆郡,关中,华夏,115,292,0
35756,天灵,1级,罗马,罗马,拉丁,极少,极少,极少
35757,再无言,21级,南郡,荆襄,华夏,几十,几个,极少
35758,梦青山,12级,京兆郡,关中,华夏,64,70,0
35759,valar2014,6级,亚历山大,托勒密,希腊,几十,几个,极少
35760,风韵天下,11级,罗马,罗马,拉丁,几个,极少,极少
35761,鲁路修,5级,阿提卡,爱奥尼亚,希腊,几个,极少,极少
35762,枢木朱雀,5级,阿提卡,爱奥尼亚,希腊,几个,极少,极少
35763,hyhhyh,2级,罗马,罗马,拉丁,几个,极少,极少
35764,田田二,10级,河南郡,中原,华夏,几十,几十,极少
35765,玻璃渣,6级,河南郡,中原,华夏,几十,极少,极少
35766,w703201,4级,蜀郡,巴蜀,华夏,几十,几个,极少
35767,阿伦,1级,京兆郡,关中,华夏,4,1,0
35768,星羽,18级,西塞浦路斯,托勒密,希腊,几十,几十,几个
35769,B?rbel,8级,阿提卡,爱奥尼亚,希腊,几十,极少,极少
35770,海德拉,8级,阿提卡,爱奥尼亚,希腊,几十,极少,极少
35771,666の999,6级,蜀郡,巴蜀,华夏,几个,极少,极少
35772,大怪鳥,9级,京兆郡,关中,华夏,64,37,0
35773,熊兔子,5级,南郡,荆襄,华夏,几十,几个,极少
35774,旅游233333,4级,亚历山大,托勒密,希腊,几十,极少,极少
35775,游荡的痞子,9级,蜀郡,巴蜀,华夏,几十,几十,极少
35776,一发火箭炮,9级,河南郡,中原,华夏,几十,几十,几个
35777,Migya,6级,河南郡,中原,华夏,几十,几个,极少
35778,Enemite,1级,南郡,荆襄,华夏,极少,极少,极少
35779,浅葱,1级,河南郡,中原,华夏,极少,极少,极少
35780,zsjztl,10级,建平郡,荆襄,华夏,几十,几个,极少
35781,秋琳,11级,蜀郡,巴蜀,华夏,几十,几十,极少
35782,堀,6级,亚历山大,托勒密,希腊,几十,几个,极少
35783,作死凌,2级,京兆郡,关中,华夏,3,0,0
35784,木寸木,1级,河南郡,中原,华夏,几个,极少,极少
35785,十一二三,10级,蜀郡,巴蜀,华夏,几个,几十,极少
35786,~zZ,15级,河南郡,中原,华夏,几十,几个,极少
35787,gliy,3级,河南郡,中原,华夏,几个,极少,极少
35788,Miuha,2级,河南郡,中原,华夏,几个,极少,极少
35789,Senba,27级,南郡,荆襄,华夏,398,62,4
35790,Sakura丶海,7级,墨西拿,西西里,希腊,几个,极少,极少
35791,渺微之尘,3级,亚历山大,托勒密,希腊,几十,几个,极少
35792,刀枪不入,13级,蜀郡,巴蜀,华夏,几十,几个,极少
35793,陈清明,22级,南郡,荆襄,华夏,几十,几十,极少
35794,洛水之畔,20级,河南郡,中原,华夏,几十,几百,极少
35795,libencun,1级,南郡,荆襄,华夏,极少,极少,极少
35796,公子无双,5级,蜀郡,巴蜀,华夏,几十,几个,极少
35797,dugou,1级,京兆郡,关中,华夏,1,0,0
35798,fss,11级,蜀郡,巴蜀,华夏,几十,几个,极少
35799,gghhrr,7级,蜀郡,巴蜀,华夏,几十,几个,极少
35800,封渊,19级,京兆郡,关中,华夏,105,10,0
35801,曹华,15级,南郡,荆襄,华夏,几十,几十,极少
35802,弹奏微风,4级,南郡,荆襄,华夏,几十,几个,极少
35803,张勇,7级,罗马,罗马,拉丁,几个,极少,极少
35804,黑鹰堕落Irene,16级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
35805,ivan11,5级,京兆郡,关中,华夏,5,0,0
35806,颍水鸦,21级,南郡,荆襄,华夏,几十,几百,几个
35807,puzzzle,2级,罗马,罗马,拉丁,几个,几个,极少
35808,猥琐的中年人,1级,京兆郡,关中,华夏,0,0,0
35809,dongdong,11级,蜀郡,巴蜀,华夏,几个,几个,极少
35810,愤怒的光子,1级,河南郡,中原,华夏,极少,极少,极少
35811,原来是你,1级,京兆郡,关中,华夏,1,0,0
35812,人间夜行,19级,京兆郡,关中,华夏,27,3,1
35813,空殇,1级,罗马,罗马,拉丁,极少,极少,极少
35814,飞啊飞,6级,亚历山大,托勒密,希腊,几十,几十,极少
35815,终不是,20级,京兆郡,关中,华夏,577,20,0
35816,LOVE、蔚,4级,河南郡,中原,华夏,几十,几个,极少
35817,髓射线,17级,亚历山大,托勒密,希腊,几百,几十,几个
35818,刘能,23级,南阳郡,中原,华夏,几十,几百,几个
35819,邓帅,1级,蜀郡,巴蜀,华夏,极少,极少,极少
35820,有时候,4级,蜀郡,巴蜀,华夏,几个,几个,极少
35821,决明子,5级,蜀郡,巴蜀,华夏,几十,几个,极少
35822,影子,5级,蜀郡,巴蜀,华夏,几十,几个,极少
35823,星辰、,4级,河南郡,中原,华夏,几十,几个,极少
35824,牛顿顿,4级,蜀郡,巴蜀,华夏,几十,几个,极少
35825,Dolph_Jean,17级,亚历山大,托勒密,希腊,几十,几十,极少
35826,Russell-,24级,京兆郡,关中,华夏,66,3,0
35827,至遥远山的梦,24级,蜀郡,巴蜀,华夏,几十,几十,极少
35828,乱红之千秋,13级,蜀郡,巴蜀,华夏,几十,几十,极少
35829,蜡笔酱,2级,京兆郡,关中,华夏,13,11,0
35830,黄依依,18级,亚历山大,托勒密,希腊,几十,几十,几个
35831,审奥不解释,16级,亚历山大,托勒密,希腊,几十,几百,极少
35832,萌喵咪,4级,罗马,罗马,拉丁,几个,极少,极少
35833,沫明,13级,南郡,荆襄,华夏,87,65,0
35834,风之石,1级,南郡,荆襄,华夏,极少,极少,极少
35835,MochaC,8级,亚历山大,托勒密,希腊,几十,几个,极少
35836,Vranger,19级,河南郡,中原,华夏,几百,几百,几个
35837,落雪小琰,1级,京兆郡,关中,华夏,0,0,0
35838,丶拉面君,1级,京兆郡,关中,华夏,1,0,0
35839,Myselphile,3级,河南郡,中原,华夏,几十,几个,极少
35840,STREK,7级,西塞浦路斯,托勒密,希腊,几个,极少,极少
35841,北风卷地,9级,罗马,罗马,拉丁,几十,几个,极少
35842,Roman,18级,罗马,罗马,拉丁,几百,几十,极少
35843,Keisuke,1级,罗马,罗马,拉丁,极少,极少,极少
35844,Coffee奶茶,4级,南郡,荆襄,华夏,几十,几个,极少
35845,松鼠在松树上,7级,罗马,罗马,拉丁,几十,几个,极少
35846,耕种苦工,11级,河南郡,中原,华夏,几十,几十,极少
35847,旋转黑夜,2级,蜀郡,巴蜀,华夏,几个,极少,极少
35848,爱与恨之间,1级,京兆郡,关中,华夏,0,0,0
35849,路过123,22级,南阳郡,中原,华夏,几十,几百,极少
35850,骑士团,6级,河南郡,中原,华夏,几个,几十,极少
35851,我爱葡萄,5级,河南郡,中原,华夏,极少,极少,极少
35852,Sky-Walker,3级,东克里特,克里特,希腊,几个,极少,极少
35853,敢达,4级,亚历山大,托勒密,希腊,几十,几个,极少
35854,秦郢,1级,蜀郡,巴蜀,华夏,几个,极少,极少
35855,diegom,7级,蜀郡,巴蜀,华夏,几十,几个,极少
35856,微安诺,1级,河南郡,中原,华夏,几个,极少,极少
35857,雾化,1级,京兆郡,关中,华夏,2,0,0
35858,npossible,6级,亚历山大,托勒密,希腊,几十,几个,极少
35859,尤尼克,14级,南郡,荆襄,华夏,几十,几十,极少
35860,北堂飞将,2级,河南郡,中原,华夏,几个,几个,极少
35861,咖喱星人,9级,河南郡,中原,华夏,几十,几个,极少
35862,星耀,23级,南阳郡,中原,华夏,几十,几百,极少
35863,兔子跑吧,5级,蜀郡,巴蜀,华夏,几十,几十,极少
35864,无才无德,18级,亚历山大,托勒密,希腊,几百,几十,几个
35865,格奥尔基,2级,蜀郡,巴蜀,华夏,极少,极少,极少
35866,嗜血的矿魔,2级,弘农郡,关中,华夏,0,1,0
35867,半翼,8级,亚历山大,托勒密,希腊,几十,几个,极少
35868,BluesRayne,1级,东克里特,克里特,希腊,极少,极少,极少
35869,开垦者,4级,建平郡,荆襄,华夏,极少,极少,极少
35870,简约生活,8级,河南郡,中原,华夏,几十,几个,极少
35871,皇甫,13级,京兆郡,关中,华夏,41,164,0
35872,万千烦恼丝,12级,京兆郡,关中,华夏,47,156,0
35873,windpromise,1级,京兆郡,关中,华夏,0,0,0
35874,zhangxy,15级,京兆郡,关中,华夏,48,7,0
35875,苏格拉底,4级,罗马,罗马,拉丁,几十,几个,极少
35876,风的脚印,8级,罗马,罗马,拉丁,几十,几十,极少
35877,羽瞳,4级,河南郡,中原,华夏,几个,几个,极少
35878,木鱼°,1级,河南郡,中原,华夏,极少,极少,极少
35879,才不是上帝,18级,京兆郡,关中,华夏,34,43,0
35880,对极限的渴望,18级,京兆郡,关中,华夏,40,35,0
35881,JamesIeong,5级,河南郡,中原,华夏,几个,几十,极少
35882,midomido,1级,京兆郡,关中,华夏,0,0,0
35883,偃师谢衣,2级,建平郡,荆襄,华夏,几个,几个,极少
35884,神奇的任子尧,3级,阿提卡,爱奥尼亚,希腊,几十,极少,极少
35885,远古纪念,8级,蜀郡,巴蜀,华夏,几个,极少,极少
35886,courageH2,2级,河南郡,中原,华夏,几个,极少,极少
35887,鸦九森,14级,南郡,荆襄,华夏,几十,几十,极少
35888,hzg1031,18级,京兆郡,关中,华夏,70,26,0
